Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
ENPRO INDUSTRIES INC,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.879712145,0.99525641,0.997941444,0.884315112,0.995282635,0.995278602,0.881917232,0.881917232,0.995323449,0.058496189,0.945926382,0.608931339,0.997941444,0.999877869,0.998224267,0.995542394,0.999878323,0.020642205,0.020642205,0.892565102,0.19
ILLINOIS TOOL WORKS,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.875338152,0.990990815,0.980155931,0.880343602,0.991281294,0.991278347,0.877923368,0.877923368,0.991364036,0.056058464,0.478745905,0.608767699,0.980155931,0.998829579,0.982922084,0.991749058,0.998830192,0.020242539,0.020242539,0.888628817,0.23
AMERICAN AXLE & MFG HOLDINGS,Manufacture of machinery and equipment n.e.c. (29),0.872263031,0.987060924,0.99981639,0.876336473,0.987050063,0.987038683,0.874058815,0.874058815,0.987150161,0.059094108,0.997732721,0.608751609,0.99981639,0.999498755,0.999536765,0.987739861,0.999500484,0.021155649,0.021155649,0.884668946,0.02
GENTEX CORP,Manufacture of machinery and equipment n.e.c. (29),0.879680169,0.995160495,0.999953702,0.884221863,0.995155175,0.995150625,0.881833181,0.881833181,0.995193587,0.058866071,0.99942818,0.608921486,0.999953702,0.99987278,0.999876471,0.995416325,0.999874054,0.020806344,0.020806344,0.89247281,0.05
LEAR CORP,Manufacture of machinery and equipment n.e.c. (29),0.876628641,0.992488569,0.999465851,0.881880846,0.992488346,0.992484671,0.879483381,0.879483381,0.992524549,0.059696855,0.993404348,0.608073145,0.999465851,0.998544607,0.998641178,0.992823824,0.998544144,0.022047562,0.022047562,0.890144469,0.11
DANA INC,Manufacture of machinery and equipment n.e.c. (29),0.879182975,0.994593435,0.99979435,0.883757943,0.9945907,0.994586824,0.88136026,0.88136026,0.994625916,0.059132006,0.997460556,0.608859526,0.99979435,0.999440233,0.999475001,0.99485926,0.999440712,0.021211775,0.021211775,0.892009808,0.13
CATALENT INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.878694381,0.994308324,0.999978202,0.883425353,0.994313154,0.994308166,0.881043739,0.881043739,0.994355972,0.058883151,0.999848892,0.608689001,0.999978202,0.999666684,0.999258825,0.994620181,0.999666989,0.020943353,0.020943353,0.891685758,0.22
WEST PHARMACEUTICAL SVSC INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879444448,0.994934936,0.999984804,0.884020889,0.994937189,0.994932637,0.88163216,0.88163216,0.99497632,0.058851437,0.99989468,0.608880493,0.999984804,0.99976846,0.999475001,0.995212074,0.999767319,0.020866201,0.020866201,0.892274893,0.08
BAXTER INTERNATIONAL INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.875465535,0.992823219,0.999901437,0.882125366,0.992865721,0.992861303,0.879737069,0.879737069,0.992910334,0.058897606,0.999316792,0.60679301,0.999901437,0.998923722,0.996633828,0.993218903,0.998921984,0.021417797,0.021417797,0.890392634,0.03
VIATRIS INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.87567298,0.990872239,0.999898717,0.880296956,0.990913646,0.99090741,0.877936758,0.877936758,0.990966064,0.05926481,0.999297927,0.608591854,0.999898717,0.998453009,0.996541182,0.991379556,0.998452353,0.021871554,0.021871554,0.888590362,0.1
LILLY (ELI) & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.87164322,0.986497027,0.999782448,0.876361256,0.986592766,0.98658534,0.874022201,0.874022201,0.986653717,0.05982309,0.998491956,0.608260079,0.999782448,0.996677022,0.992588246,0.987254992,0.996678429,0.023229433,0.023229433,0.884696121,0.11
VAREX IMAGING CORP,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.88008064,0.995644287,0.999993173,0.884671186,0.995643775,0.995639517,0.882277385,0.882277385,0.995680937,0.058729891,0.999952696,0.608914746,0.999993173,1,0.999768383,0.995885413,0.999997865,0.020666622,0.020666622,0.892918378,0.04
ABBOTT LABORATORIES,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.873231307,0.98871151,0.999729087,0.878049372,0.988872514,0.988866696,0.875683271,0.875683271,0.988967886,0.057320226,0.998122055,0.608393694,0.999729087,0.999114551,0.99076619,0.989469464,0.999114105,0.020650175,0.020650175,0.886353801,0.05
PFIZER INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.869295896,0.984435375,0.999524683,0.875147221,0.984599637,0.98458683,0.872888398,0.872888398,0.984601978,0.061677508,0.996705113,0.607172573,0.999524683,0.992740846,0.98380223,0.985263998,0.992742068,0.026239556,0.026239556,0.883493239,0.17
MERCK & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.872205437,0.987479368,0.999625276,0.876925451,0.987678271,0.987667948,0.874626011,0.874626011,0.987776431,0.057135016,0.997402445,0.608451288,0.999625276,0.998689637,0.987230166,0.988340279,0.998689303,0.020719188,0.020719188,0.885241674,0.06
QUEST DIAGNOSTICS INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879187724,0.994448508,0.999933298,0.88370535,0.99447642,0.994472758,0.881303277,0.881303277,0.994507043,0.059098757,0.999537671,0.608943143,0.999933298,0.998982243,0.99773015,0.994757679,0.998981755,0.021467819,0.021467819,0.891962123,0.22
KEYSIGHT TECHNOLOGIES INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879820336,0.995351798,0.999965664,0.884491731,0.995364529,0.995360892,0.882088689,0.882088689,0.995395438,0.058943337,0.999761963,0.608838307,0.999965664,0.999475855,0.998826472,0.995608604,0.999474867,0.021089688,0.021089688,0.892740458,0.24
JOHNSON & JOHNSON,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.871782886,0.987801369,0.999277172,0.877152692,0.988210004,0.988200213,0.874841035,0.874841035,0.988332865,0.054157111,0.994989462,0.608138702,0.999277172,0.999236682,0.97537136,0.988855804,0.999235782,0.019010647,0.019010647,0.885443179,0.11
ITRON INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.880161655,0.995701731,0.999978973,0.88473061,0.995711842,0.995708183,0.882327767,0.882327767,0.995749572,0.058605005,0.999854201,0.60895478,0.999978973,0.999992367,0.999289707,0.995948175,0.999991461,0.020625757,0.020625757,0.892975292,0.2
EDWARDS LIFESCIENCES CORP,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.880126713,0.99558737,0.999967041,0.884686011,0.995597901,0.995593632,0.882291983,0.882291983,0.995629621,0.058843454,0.999771537,0.608958847,0.999967041,0.999651418,0.998872796,0.995835892,0.999652046,0.020919953,0.020919953,0.892933248,0.12
CUMMINS INC,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0.876183248,0.989742336,0.99886746,0.881036367,0.990120707,0.990114866,0.878651304,0.878651304,0.990032363,0.062488427,0.994585149,0.608710572,0.99886746,0.989837693,0.972175041,0.990425054,0.989836761,0.028791515,0.028791515,0.889249229,0.11
WESTERN DIGITAL CORP,Manufacture of office machinery and computers (30),0.872757095,0.987951566,0.999770682,0.877635584,0.988060053,0.988051807,0.875301982,0.875301982,0.98812333,0.05974237,0.998797774,0.608137349,0.999770682,0.997771111,0.99291251,0.988621986,0.997771388,0.022836719,0.022836719,0.885888236,0.09
JABIL INC,Manufacture of office machinery and computers (30),0.874675413,0.990827443,0.999754591,0.880501204,0.990947229,0.990942038,0.878118393,0.878118393,0.990983453,0.059809998,0.998713404,0.607459873,0.999754591,0.997613359,0.992418394,0.991342188,0.997613421,0.022987293,0.022987293,0.888718033,0.12
WHIRLPOOL CORP,Manufacture of office machinery and computers (30),0.87575284,0.990681462,0.999766348,0.880330496,0.990794988,0.990789473,0.877953054,0.877953054,0.99083443,0.059760579,0.998775023,0.608640838,0.999766348,0.997727857,0.992788981,0.991203421,0.997728694,0.022877246,0.022877246,0.888552932,0.14
PLEXUS CORP,Manufacture of office machinery and computers (30),0.879757664,0.995195804,0.999968108,0.884303325,0.995207531,0.995203321,0.881908312,0.881908312,0.995242801,0.05891251,0.999832871,0.608931837,0.999968108,0.999689584,0.999011766,0.995459134,0.999690471,0.02098744,0.02098744,0.892544593,0.15
HEWLETT PACKARD ENTERPRISE,Manufacture of office machinery and computers (30),0.877607405,0.992927566,0.999657325,0.882170853,0.993130896,0.993124232,0.879801652,0.879801652,0.993192718,0.057799598,0.998203487,0.608865379,0.999657325,0.999671773,0.98942281,0.993476847,0.999671258,0.02094047,0.02094047,0.890341873,0.09
REGAL REXNORD CORPORATION,"Manufacture of radio, television and communication equipment and apparatus (32)",0.878712885,0.994061158,0.999983824,0.883165025,0.994059665,0.994054711,0.880783098,0.880783098,0.994105938,0.05891384,0.999970233,0.608925817,0.999983824,0.999748105,0.999752942,0.994382009,0.999748107,0.020922496,0.020922496,0.891428363,0.05
COMMSCOPE HOLDING CO INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.878958443,0.994352066,0.99997972,0.883464261,0.994352147,0.994347693,0.881074479,0.881074479,0.994394948,0.058948152,0.99996265,0.608898823,0.99997972,0.999684495,0.999691177,0.994656642,0.999686201,0.020981675,0.020981675,0.891724726,0.07
ADTRAN HOLDINGS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.880195646,0.995723865,0.999997674,0.884756415,0.995720139,0.995716078,0.882359637,0.882359637,0.995755745,0.058798016,0.999995829,0.608945066,0.999997674,0.999964378,0.999969118,0.995956338,0.99996371,0.020722409,0.020722409,0.89300298,0.07
EMERSON ELECTRIC CO,"Manufacture of radio, television and communication equipment and apparatus (32)",0.876021651,0.991015585,0.999922651,0.88036545,0.991030216,0.99102551,0.877981865,0.877981865,0.99108721,0.059425387,0.99985714,0.608819644,0.999922651,0.998801591,0.998841913,0.991495286,0.998802441,0.021805932,0.021805932,0.888659069,0.08
ROCKWELL AUTOMATION,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879636192,0.995020311,0.999970398,0.884151602,0.995024274,0.995020963,0.881743848,0.881743848,0.995059123,0.059026114,0.999945396,0.608945908,0.999970398,0.999542009,0.999552207,0.995287715,0.999541043,0.02111631,0.02111631,0.892404615,0.16
CISCO SYSTEMS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.875492608,0.990917561,0.99978076,0.88012248,0.99102643,0.991028988,0.877625991,0.877625991,0.991112543,0.057990876,0.999594739,0.608617886,0.99978076,0.999534376,0.996711034,0.991531565,0.999532504,0.020969636,0.020969636,0.888414493,0.05
JUNIPER NETWORKS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879919629,0.995441389,0.999979369,0.884537248,0.995443191,0.995439819,0.882130137,0.882130137,0.995476681,0.058951088,0.999961986,0.608876672,0.999979369,0.999679406,0.999691177,0.995687148,0.999679797,0.020986762,0.020986762,0.892786092,0.18
MOTOROLA SOLUTIONS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879837987,0.995273801,0.999967389,0.88441055,0.995269224,0.995264628,0.88202175,0.88202175,0.995299049,0.059153539,0.999939803,0.608902215,0.999967389,0.999493666,0.999505883,0.995515729,0.999494079,0.021159888,0.021159888,0.892660984,0.19
GOODYEAR TIRE & RUBBER CO,Manufacture of rubber and plastic products (25),0.861381731,0.977070979,0.999815447,0.866560127,0.977235502,0.977244908,0.863982523,0.863982523,0.977454759,0.05723281,0.998771231,0.607117474,0.999815447,0.999338458,0.998440443,0.978473106,0.999338247,0.021236023,0.021236023,0.874982823,0.03
ADVANSIX INC,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.868637768,0.983966866,0.997117525,0.873287544,0.984034906,0.984021043,0.871049819,0.871049819,0.9841694,0.057996776,0.976251253,0.608095585,0.997117525,0.999638696,0.994580155,0.984868375,0.999639238,0.020591674,0.020591674,0.881630464,0.03
CABOT CORP,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.860485732,0.968888669,0.993831595,0.868268936,0.96290541,0.96288169,0.867299343,0.867299343,0.961664533,0.102938584,0.949178515,0.605865462,0.993831595,0.97408281,0.988403694,0.948088866,0.974082779,0.045245626,0.045245626,0.872174048,0.01
LYONDELLBASELL INDUSTRIES NV,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.741918432,0.83565234,0.937016014,0.731977344,0.837353064,0.837226665,0.731536639,0.731536639,0.838477648,0.052484232,0.481075371,0.613537735,0.937016014,0.979199585,0.881520027,0.845561758,0.979199621,0.031284125,0.031284125,0.741501377,0.03
TRINSEO PLC,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.873145953,0.988426926,0.991204397,0.877766921,0.988652491,0.988641644,0.875480041,0.875480041,0.988752585,0.056185191,0.927533047,0.60876112,0.991204397,0.999480944,0.983462524,0.989131162,0.999481271,0.019818457,0.019818457,0.886002063,0.1
ALCOA CORP,Mining of other non-ferrous metal ores and concentrates,0.729482607,0.816796556,0.980656694,0.732746083,0.826305192,0.826149697,0.732852651,0.732852651,0.826371002,0.040024304,0.855218624,0.60810018,0.980656694,0.948801718,0.208965134,0.815525797,0.948801694,0.072994313,0.072994313,0.729358217,0.09
NEWMONT CORP,Mining of other non-ferrous metal ores and concentrates,0.824059772,0.955095841,0.989532431,0.85270042,0.9639496,0.963916767,0.85013691,0.85013691,0.964351161,0.024386263,0.921651981,0.587988008,0.989532431,0.983578486,0.571924894,0.964937033,0.983579996,0.037879029,0.037879029,0.856817562,0.15
SSR MINING INC,Mining of other non-ferrous metal ores and concentrates,0.879109725,0.994546005,0.999886507,0.883808355,0.994446108,0.994440891,0.881450806,0.881450806,0.99446244,0.059476201,0.999156205,0.608788236,0.999886507,0.999366446,0.998579414,0.994432437,0.999365998,0.021166162,0.021166162,0.891978531,0.2
CF INDUSTRIES HOLDINGS INC,N-fertiliser,0.762957805,0.876642417,0.992837159,0.773008895,0.876959789,0.876848503,0.772297662,0.772297662,0.877522843,0.07446255,0.976115502,0.594995372,0.992837159,0.974311805,0.961705939,0.883240807,0.97431119,0.043974564,0.043974564,0.782379368,0.01
AVIS BUDGET GROUP INC,Other land transport,0.838083644,0.949293494,0.99999997,0.839081672,0.949239691,0.9491902,0.837412777,0.837412777,0.949668873,0.058777295,0.999999716,0.608742569,0.99999997,1,1,0.952052351,1,0.020689175,0.020689175,0.847822609,0
RYDER SYSTEM INC,Other land transport,0.874846855,0.989984759,0.999999973,0.8791043,0.989974386,0.989964619,0.876798894,0.876798894,0.990059159,0.058777377,0.99999981,0.608787736,0.999999973,1,1,0.990529901,1,0.020689005,0.020689005,0.887412091,0
ACCO BRANDS CORP,Other service activities (93),0.80802453,0.916149497,0.99999438,0.806497345,0.916064577,0.915982995,0.805342893,0.805342893,0.916773389,0.058777171,0.999982368,0.608587879,0.99999438,0.999926213,0.999768383,0.92071379,0.999927421,0.020737162,0.020737162,0.815590397,0
MARRIOTT INTL INC,Other service activities (93),0.837042902,0.958441282,0.999984859,0.848119875,0.958408985,0.958369172,0.84629652,0.84629652,0.95875835,0.058775194,0.999952222,0.599802129,0.999984859,0.999804082,0.999366913,0.960708892,0.999803609,0.020819062,0.020819062,0.856762186,0
HILTON WORLDWIDE HOLDINGS,Other service activities (93),0.855527633,0.979552128,0.999989356,0.868871435,0.979538564,0.979519132,0.866721312,0.866721312,0.979709955,0.058776128,0.999966442,0.599267665,0.999989356,0.999862603,0.999552207,0.980669076,0.999861245,0.020780401,0.020780401,0.877289629,0
HYATT HOTELS CORP,Other service activities (93),0.868257553,0.985070419,0.999992702,0.874290029,0.985060116,0.985045902,0.872056162,0.872056162,0.985185325,0.058776823,0.999977059,0.606709772,0.999992702,0.999905857,0.999691177,0.985885639,0.999906074,0.020751575,0.020751575,0.882649273,0
DARDEN RESTAURANTS INC,Other service activities (93),0.87541331,0.990404784,0.999976523,0.879580439,0.990412958,0.990404772,0.877250659,0.877250659,0.990490481,0.058773464,0.999925963,0.608934838,0.999976523,0.999697217,0.999027207,0.990936952,0.999696875,0.020890788,0.020890788,0.887882271,0.03
TRAVEL PLUS LEISURE CO,Other service activities (93),0.878699127,0.994518073,0.999988591,0.88359348,0.994521039,0.994516256,0.881208657,0.881208657,0.994565639,0.05877597,0.999964072,0.608543426,0.999988591,0.999852425,0.999521324,0.994820986,0.999852707,0.020786844,0.020786844,0.891851885,0.04
CHIPOTLE MEXICAN GRILL INC,Other service activities (93),0.878880976,0.994242449,0.999985875,0.88332985,0.994247397,0.994242483,0.880947242,0.880947242,0.994293904,0.058775406,0.999955445,0.608952636,0.999985875,0.999816804,0.999413236,0.994561772,0.999816417,0.020810244,0.020810244,0.891591414,0.05
