Company Name,Country,GICS Sub-Industry,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
EQUINIX INC,UNITED STATES OF AMERICA,Specialized REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8694841447294823,0.9838725317627119,0.9999886637105305,0.8731267966817456,0.983856647678842,0.9838409257947891,0.8709167142580552,0.8709167142580552,0.9839898925127608,0.05888682627925864,0.9999754473674506,0.6089041985847778,0.9999886637105305,0.9998346144353609,0.9997992650010809,0.9847464775319369,0.9998334945021166,0.020837544205681388,0.020837544205681388,0.8814986904686215,0.0
AMERICAN TOWER CORP,UNITED STATES OF AMERICA,Specialized REITs ,"Financial intermediation, except insurance and pension funding (65)",0.865236663306339,0.9791721563229246,0.9999826931034301,0.8685219554983681,0.9791520720773692,0.9791317785176498,0.8663850851980094,0.8663850851980094,0.9793233918095692,0.05894383075262539,0.9999624600676079,0.6088823392176334,0.9999826931034301,0.999745560669786,0.9996911769247399,0.9803001183603688,0.9997459723814343,0.0209157138225587,0.0209157138225587,0.8769435312021231,0.0
JBG SMITH PPTYS,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8792781699622739,0.9950888217599082,0.9999986147223647,0.8841282842977295,0.995083544910887,0.9950787443566864,0.8817432669266669,0.8817432669266669,0.9951247031214264,0.05879182812334042,0.9999971560657279,0.6086172331061949,0.9999986147223647,0.9999796448535829,0.999969117692474,0.9953553758735313,0.999978653141297,0.02070697890200345,0.02070697890200345,0.8923815422731496,0.01
HEALTHPEAK PROPERTIES INC,UNITED STATES OF AMERICA,Health Care REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8771209162966294,0.9937207115859327,0.9999942925351577,0.8827962728141495,0.9937149419142034,0.9937088184464519,0.8804324207508317,0.8804324207508317,0.9937664392520769,0.058833101483411775,0.9999876762848208,0.6077199547783886,0.9999942925351577,0.9999160350210294,0.9998919119236589,0.9940607583226386,0.9999167472510583,0.020763783287369823,0.020763783287369823,0.8910638070958757,0.01
AVALONBAY COMMUNITIES INC,UNITED STATES OF AMERICA,Residential REITs,"Financial intermediation, except insurance and pension funding (65)",0.8774792830426171,0.9953238668822476,0.999994440741717,0.8843723484030462,0.9953195029228451,0.9953149438609019,0.8819834305789342,0.8819834305789342,0.9953574762637308,0.058831678502401764,0.9999880554760571,0.6066764060672859,0.999994440741717,0.9999185794143316,0.999907353077422,0.9955764966237818,0.9999188819369286,0.020761748503416402,0.020761748503416402,0.8926225288619896,0.01
EQUITY RESIDENTIAL,UNITED STATES OF AMERICA,Residential REITs,"Financial intermediation, except insurance and pension funding (65)",0.8769606750251491,0.9950081896887918,0.9999931401535441,0.884066011765787,0.9950038379639803,0.9949989747144309,0.8816819600955427,0.8816819600955427,0.9950441096314877,0.05884409295270089,0.9999852115417849,0.6064484909213659,0.9999931401535441,0.9998982242679144,0.9998764707698959,0.995277738727422,0.9998996697640958,0.02077887460169104,0.02077887460169104,0.8923195010449588,0.01
VENTAS INC,UNITED STATES OF AMERICA,Health Care REITs ,"Financial intermediation, except insurance and pension funding (65)",0.876302823437165,0.9928848784827258,0.9999907295284889,0.8819849338511528,0.9928785469817407,0.9928716176207345,0.8796339760606307,0.8796339760606307,0.9929361011355007,0.05886710163035597,0.9999799976622861,0.6076493213314721,0.9999907295284889,0.9998626027616845,0.9998301473086069,0.9932693310598468,0.9998633801043008,0.02081041375296909,0.02081041375296909,0.890261373028781,0.01
BROOKFIELD PROPERTY REIT,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8776223621591734,0.9948369124135445,0.9999937662506413,0.8838955994029967,0.9948322610642208,0.994827228677587,0.8815142650638805,0.8815142650638805,0.9948741619366165,0.05883811525506652,0.9999865387111119,0.6072334165322274,0.9999937662506413,0.999908401841123,0.9998919119236589,0.9951159342079605,0.9999082085075771,0.020770565900547898,0.020770565900547898,0.892151323170194,0.01
VORNADO REALTY TRUST,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8779960827889962,0.9940722252554403,0.9999945980221472,0.8831409831685045,0.9940666978687829,0.9940609167372554,0.880771654862936,0.880771654862936,0.9941153082223548,0.05883017975875501,0.9999883398694843,0.6082562819766915,0.9999945980221472,0.9999211238076336,0.999907353077422,0.9943932557264198,0.9999210166227989,0.02075971371946298,0.02075971371946298,0.8914047774822131,0.01
WEYERHAEUSER CO,UNITED STATES OF AMERICA,Specialized REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8730231644657245,0.986910727122099,0.9999813108504184,0.8775085779219579,0.986958691028494,0.9869747069259015,0.8748224146841949,0.8748224146841949,0.9869566655012486,0.06320229396712027,0.9999595213355267,0.6084611942144144,0.9999813108504184,0.9930232735655347,0.9996602946172138,0.9875038659852253,0.9930217118899868,0.02753622254567751,0.02753622254567751,0.8858446528665098,0.0
DOUGLAS EMMETT INC,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8796269021930222,0.9953359880432652,0.9999979160342998,0.8843738772824836,0.9953314202975845,0.995326863398515,0.8819849503191496,0.8819849503191496,0.9953702829815663,0.05879850931289061,0.9999956393007827,0.6087357058795588,0.9999979160342998,0.9999694672803743,0.999969117692474,0.9955891942878651,0.9999701143978158,0.02071613542979385,0.02071613542979385,0.8926245798116818,0.01
HOST HOTELS & RESORTS INC,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.875803582077231,0.9930735469889982,0.99998601716483,0.8821844794164951,0.9930675797294526,0.993060847674072,0.8798303290506394,0.8798303290506394,0.9931221918261824,0.058912120889713496,0.9999697594989063,0.6069948212878504,0.99998601716483,0.9997939041425268,0.9997529415397919,0.9934460099858058,0.9997950701564511,0.02087230509821902,0.02087230509821902,0.8904582641992375,0.01
SIMON PROPERTY GROUP INC,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8757467060734136,0.9937713042580057,0.9999856209391308,0.8828723679200213,0.9937665305430243,0.9937604811835775,0.8805072711491694,0.8805072711491694,0.9938151205630528,0.058915886625500846,0.9999688115208156,0.6063347131165637,0.9999856209391308,0.9997888153559225,0.9997375003860288,0.994106107122936,0.9997886660988402,0.020877392058102576,0.020877392058102576,0.891138666759643,0.01
DIAMONDROCK HOSPITALITY CO,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8796858101438733,0.9954492945484288,0.9999977648031169,0.8844855974964099,0.9954446786447293,0.9954402325999763,0.8820948952226283,0.8820948952226283,0.9954825409995816,0.05879994841905641,0.9999952601095464,0.608693892200192,0.9999977648031169,0.9999669228870722,0.9999536765387109,0.995696036061366,0.9999658450260752,0.02071817021374727,0.02071817021374727,0.8927348183576405,0.01
BOSTON PROPERTIES INC,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.87858410625115,0.9943805243508855,0.9999932399661248,0.88344825805189,0.9943753874414077,0.994369911019178,0.8810740320820863,0.8810740320820863,0.9944210007922342,0.05884315206265812,0.9999854011374031,0.6085501057314504,0.9999932399661248,0.9999007686612166,0.9998764707698959,0.9946842136291284,0.9998996697640958,0.020777518079055427,0.020777518079055427,0.8917088307740899,0.02
KIMCO REALTY CORP,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8795380499316985,0.9955705061586038,0.9999969027853745,0.8846074695758384,0.995566152684919,0.9955618274315874,0.8822148269903793,0.8822148269903793,0.9956027425365851,0.05880816405795547,0.999993364153365,0.6084448608757969,0.9999969027853745,0.9999542009205615,0.999938235384948,0.9958104964333169,0.9999551715967236,0.020729531090820548,0.020729531090820548,0.8928553116520604,0.02
PARK HOTELS & RESORTS,UNITED STATES OF AMERICA,Hotel & Resort REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8785211803678421,0.9938466662591146,0.9999927681248342,0.8829246126994675,0.9938410194089173,0.9938350231630374,0.8805587188252832,0.8805587188252832,0.9938910164739192,0.058847653412695454,0.9999843583615033,0.6089507116785757,0.9999927681248342,0.9998931354813102,0.9998764707698959,0.9941792093890156,0.999893265706485,0.020783622430915694,0.020783622430915694,0.8911904532393725,0.02
SL GREEN REALTY CORP,UNITED STATES OF AMERICA,Office REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8794137523916916,0.9952100333700833,0.9999959046595673,0.8842561800753825,0.9952056352651731,0.9952009611911076,0.8818691180187022,0.8818691180187022,0.9952449887662781,0.05881769709648733,0.9999911838037564,0.6086348754730692,0.9999959046595673,0.9999389345607487,0.9999227942311849,0.9954694734550797,0.9999402287956316,0.02074258762118834,0.02074258762118834,0.8925076756792233,0.02
REGENCY CENTERS CORP,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8797916465148479,0.9956553542857264,0.9999974683899984,0.884689072166228,0.9956508866757207,0.995646642470634,0.8822951305741956,0.8822951305741956,0.9956869204745692,0.05880278747029538,0.999994596524883,0.6086163452960178,0.9999974683899984,0.9999618341004679,0.9999536765387109,0.995890854507444,0.9999615756543346,0.020722070216324665,0.020722070216324665,0.8929363241649045,0.02
IRON MOUNTAIN INC,UNITED STATES OF AMERICA,Specialized REITs ,"Financial intermediation, except insurance and pension funding (65)",0.8783173250904218,0.9936137291647782,0.9999900247911766,0.88270373579563,0.9936080320072775,0.9936018160491912,0.88034133850532,0.88034133850532,0.9936592173212633,0.058873842201432255,0.9999783860995318,0.6089496638731504,0.9999900247911766,0.999852425188476,0.9998147061548439,0.9939580886387651,0.9998527066749493,0.02081957028075949,0.02081957028075949,0.8909720270971473,0.02
EMPIRE STATE REALTY TR INC,UNITED STATES OF AMERICA,Diversified REITs,"Financial intermediation, except insurance and pension funding (65)",0.8799945945906694,0.9954872390524836,0.9999981731273107,0.8845219660293205,0.9954829163609981,0.9954785064329813,0.8821306857432462,0.8821306857432462,0.9955205722840865,0.05879603627709266,0.9999961132898281,0.6089581605455013,0.9999981731273107,0.9999720116736764,0.999969117692474,0.995732315101604,0.9999722490836861,0.020712744123204813,0.020712744123204813,0.8927707099772549,0.02
WELLTOWER INC,UNITED STATES OF AMERICA,Health Care REITs ,"Financial intermediation, except insurance and pension funding (65)",0.879018966860786,0.9946587840472872,0.9999887998185951,0.883735581444212,0.9946545816085902,0.9946493895312989,0.8813567740022358,0.8813567740022358,0.9946965692536994,0.058885540234095445,0.9999757317608778,0.6087146658412627,0.9999887998185951,0.9998346144353609,0.9997992650010809,0.9949461482996468,0.9998356291879869,0.02083567898705742,0.02083567898705742,0.8919928873064673,0.03
SITE CENTERS CORP,UNITED STATES OF AMERICA,Retail REITs,"Financial intermediation, except insurance and pension funding (65)",0.8800702356240777,0.9955768302426129,0.9999976286950523,0.8846115106471153,0.9955724318488683,0.9955681107500148,0.8822188051338842,0.8822188051338842,0.9956091757485971,0.05880122947309996,0.9999949757161193,0.6089519432964053,0.9999976286950523,0.9999643784937701,0.9999536765387109,0.9958166638701573,0.9999658450260752,0.02071986586704179,0.02071986586704179,0.892859413551445,0.04
COMERICA INC,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8799582535569895,0.9954846040174797,0.9999914735859087,0.8845396817511034,0.9954809600025197,0.9954765665717521,0.8821480925156288,0.8821480925156288,0.9955167225328906,0.058860020383369197,0.9999816092250402,0.6089080082462991,0.9999914735859087,0.9998753247281952,0.9998455884623699,0.9957277802215743,0.9998740535336522,0.02080074852919033,0.02080074852919033,0.8927881430496392,0.08
HUNTINGTON BANCSHARES,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8798036521897699,0.9952516669231434,0.9999876867570892,0.8843219650776943,0.9952480827172403,0.9952434725185988,0.8819338219161903,0.8819338219161903,0.9952847354355371,0.058896153018178285,0.9999733618156511,0.6089514904341982,0.9999876867570892,0.9998193480755482,0.9997838238473179,0.9955062966809213,0.9998185517010244,0.020850261605390278,0.020850261605390278,0.8925727933319524,0.08
PNC FINANCIAL SVCS GROUP INC,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8784268154581019,0.9938371801331009,0.9999531606780353,0.8830354344316286,0.9938356826891278,0.9938297897542572,0.8806676228982783,0.8806676228982783,0.9938744363249722,0.05922581672702785,0.9998982819508668,0.6087644660201579,0.9999531606780353,0.9993130138084224,0.9991661776967975,0.9941581675456775,0.9993126311497632,0.02130300103502677,0.02130300103502677,0.8912996663104851,0.09
US BANCORP,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8784175768823782,0.9935647175137075,0.9999376141124342,0.8828151957337378,0.9935651594469933,0.9935590452229051,0.8804508236554563,0.8804508236554563,0.9936017695842667,0.05937424609857557,0.9998644391330286,0.6089502080811561,0.9999376141124342,0.9990865628045321,0.9988882369290634,0.9938964142703605,0.9990863544475113,0.02150681856102792,0.02150681856102792,0.89108124016826,0.11
BANK OF AMERICA CORP,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8732367320680231,0.9895599913149247,0.9997411980767205,0.8787128135475584,0.989632706347679,0.9896225956182464,0.8764095023787543,0.8764095023787543,0.9897259439170562,0.05796290604329597,0.9994371854075458,0.6076806501383412,0.9997411980767205,0.999946567740655,0.9953676538710973,0.9902086498301688,0.9999466328532425,0.02040091348234282,0.02040091348234282,0.8870090795542876,0.02
WELLS FARGO & CO,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8740183518296119,0.9895852876509612,0.9997458045785513,0.879484230296937,0.9896028589074048,0.9895934060175583,0.8771720863082434,0.8771720863082434,0.9896183040429232,0.06120558720871167,0.9994472339753072,0.607670077301147,0.9997458045785513,0.9962775525989706,0.9954448596399122,0.9900756871476966,0.9962771078421955,0.024021981092787505,0.024021981092787505,0.8877822875882677,0.13
KEYCORP,UNITED STATES OF AMERICA,Regional Banks,"Financial intermediation, except insurance and pension funding (65)",0.8800172005975966,0.9954635237374493,0.99998216379429,0.8845471704647913,0.9954608180747985,0.9954564305299644,0.8821554294127189,0.8821554294127189,0.9954940975217488,0.058948899298618865,0.999961322493899,0.6089584176773861,0.99998216379429,0.9997379274898797,0.9996757357709768,0.9957051058214255,0.999737433637953,0.020922666001066226,0.020922666001066226,0.892795321373562,0.17
CITIGROUP INC,UNITED STATES OF AMERICA,Diversified Banks,"Financial intermediation, except insurance and pension funding (65)",0.8764173125241983,0.9917159769550379,0.999772623916525,0.8814984221943482,0.991732873501791,0.9917254242875896,0.879154351157036,0.879154351157036,0.9917379526497414,0.06094952971695964,0.9995055346278859,0.6081977103034847,0.999772623916525,0.9966693891674999,0.9959389765603286,0.9920986064313668,0.9966698900423309,0.023670302599504325,0.023670302599504325,0.8897752979517165,0.17
